"","book1","book2","count","years","states"
"1183","Iphigenie auf Tauris","Mario und der Zauberer",2,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SN"
"1184","Iphigenie auf Tauris","Mathilde Möhring",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"1185","Iphigenie auf Tauris","Michael Kohlhaas",1,"2006, 2007, 2009, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2026","BB, BE, HB, HE, HH, NI, NW, SH, SN"
"1186","Iphigenie auf Tauris","Prinz Friedrich von Homburg",1,"2006, 2007, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022","BB, BE, HB, HE, HH, NI, NW"
"1187","Iphigenie auf Tauris","Römische Elegien",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"1188","Iphigenie auf Tauris","Tauben im Gras",3,"2006, 2007, 2009, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"1189","Iphigenie auf Tauris","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1190","Irrungen, Wirrungen","Leben des Galilei",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2018, 2021, 2022, 2023, 2024, 2025","BW, HE, NI, SN"
"1191","Irrungen, Wirrungen","Maria Stuart",4,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, SH, SN"
"1192","Irrungen, Wirrungen","Mario und der Zauberer",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2018, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1193","Irrungen, Wirrungen","Medea. Stimmen",5,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"1194","Irrungen, Wirrungen","Prinz Friedrich von Homburg",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NI, NW"
"1195","Irrungen, Wirrungen","Woyzeck",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1196","Italienische Reise","Römische Elegien",1,"2012, 2021","NI"
"1197","Jakob der Lügner","Maria Stuart",8,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1198","Jakob der Lügner","Michael Kohlhaas",4,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"1199","Jakob der Lügner","Schachnovelle",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, SN"
"1200","Jakob der Lügner","Tonio Kröger",4,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, SN"
"1201","Jakob der Lügner","Undine",4,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, SN"
"1202","Jakob der Lügner","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1203","Kabale und Liebe","Maria Stuart",3,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, NW, SH, SN"
"1204","Kabale und Liebe","Mario und der Zauberer",1,"2006, 2007, 2008, 2013, 2014, 2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH, SN"
"1205","Kabale und Liebe","Mathilde Möhring",1,"2006, 2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"1206","Kabale und Liebe","Michael Kohlhaas",2,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH, SN"
"1207","Kabale und Liebe","Seeschlacht",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"1208","Kabale und Liebe","Tauben im Gras",2,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"1209","Kabale und Liebe","Woyzeck",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1210","Kabale und Liebe","Zehn",2,"2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"1211","Kaspar Hauser Lied","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"1212","Kaspar Hauser Lied","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"1213","Kaspar Hauser Lied","Nachtcafé",1,"2007","NI"
"1214","Kaspar Hauser Lied","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014","HH, NI"
"1215","Kaspar Hauser Lied","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1216","Katz und Maus","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BB, BW, HB, HE, HH, NI, NW, SN"
"1217","Katz und Maus","Tod in Venedig",1,"2006, 2022","BB, HH, NI, SN"
"1218","Katz und Maus","Unter der Drachenwand",1,"2006, 2022, 2023, 2024, 2025","BB, HH, NI, NW"
"1219","Klein Zaches genannt Zinnober","Nathan der Weise",4,"2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"1220","Kleiner Mann - was nun?","Masse-Mensch",3,"2014, 2015, 2016, 2020","HB, NI"
"1221","Kleiner Mann - was nun?","Peter Schlemihls wundersame Geschichte",2,"2014, 2015, 2016, 2017, 2020","HB, NI"
"1222","Kleiner Mann - was nun?","Von morgens bis mitternachts",3,"2014, 2015, 2016, 2020","HB, NI"
"1223","Landnahme","Maria Stuart",10,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1224","Landnahme","Medea",10,"2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"1225","Landnahme","Medea. Stimmen",10,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"1226","Landnahme","Undine",10,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"1227","Landnahme","Woyzeck",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1228","Lass rauschen, Lieb, lass rauschen","Mondnacht",1,"2009","NI"
"1229","Lass rauschen, Lieb, lass rauschen","Wünschelrute",1,"2009","NI"
"1230","Leben des Galilei","Maria Stuart",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, SH, SN"
"1231","Leben des Galilei","Mario und der Zauberer",6,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1232","Leben des Galilei","Medea. Stimmen",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HE, NI, SN"
"1233","Leben des Galilei","Mephisto",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, SN"
"1234","Leben des Galilei","Michael Kohlhaas",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, SH, SN"
"1235","Leben des Galilei","Schachnovelle",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, SN"
"1236","Leben des Galilei","Tod in Venedig",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, HH, SN"
"1237","Leben des Galilei","Woyzeck",10,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1238","Lenz","Leonce und Lena",2,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2024","HB, HE, NI"
"1239","Lenz","Mario und der Zauberer",2,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1240","Lenz","Medea. Stimmen",3,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NI, SN"
"1241","Lenz","Nachtcafé",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"1242","Lenz","Prinz Friedrich von Homburg",5,"2007, 2008, 2009, 2010, 2013, 2014, 2015, 2016, 2017, 2018","HB, HE, HH, NI, NW"
"1243","Lenz","Schlechte Zeiten für Lyrik",1,"2007, 2008, 2009, 2010, 2013, 2014, 2015, 2016, 2017, 2018","HB, HE, HH, NI"
"1244","Lenz","Seeschlacht",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"1245","Lenz","Woyzeck",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1246","Leonce und Lena","Seeschlacht",1,"2008, 2009, 2010, 2024","HB, NI"
"1247","Leonce und Lena","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1248","Linguistik","Mathilde Möhring",1,"2006, 2007","HH, NI"
"1249","Linguistik","Prometheus",1,"2006","NI"
"1250","Linguistik","Sprachgitter",1,"2006","NI"
"1251","Linguistik","Top Dogs",1,"2006","NI"
"1252","Lob des Lernens","Lob des Zweifels",1,"2011","NI"
"1253","Lob des Lernens","Mutterliebe",1,"2011","NI"
"1254","Lob des Zweifels","Mutterliebe",1,"2011","NI"
"1255","Maifest","Von deutscher Baukunst",1,"2010","NI"
"1256","Maifest","Willkommen und Abschied",1,"2010","NI"
"1257","Man frage nicht","Mein blaues Klavier",1,"2013, 2014","HH"
"1258","Man frage nicht","Räuberbande",2,"2013, 2014","HH"
"1259","Man frage nicht","Schlechte Zeiten für Lyrik",2,"2007, 2013, 2014","HH, NI"
"1260","Man frage nicht","Ziehende Landschaft",2,"2013, 2014","HH"
"1261","Maria Magdalena","Vor dem Fest",2,"2019, 2020","HH"
"1262","Maria Stuart","Medea",10,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1263","Maria Stuart","Medea. Stimmen",14,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, SH, SN"
"1264","Maria Stuart","Michael Kohlhaas",2,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1265","Maria Stuart","Professor Unrat",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1266","Maria Stuart","Schachnovelle",1,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1267","Maria Stuart","Tonio Kröger",4,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1268","Maria Stuart","Undine",14,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1269","Maria Stuart","Woyzeck",10,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1270","Maria Stuart","Zehn",2,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1271","Mario und der Zauberer","Medea. Stimmen",3,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1272","Mario und der Zauberer","Mephisto",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1273","Mario und der Zauberer","Miss Sara Sampson",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1274","Mario und der Zauberer","Nach Mitternacht",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1275","Mario und der Zauberer","Prinz Friedrich von Homburg",4,"2006, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1276","Mario und der Zauberer","Tauben im Gras",2,"2006, 2009, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1277","Mario und der Zauberer","Tod in Venedig",2,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1278","Mario und der Zauberer","Woyzeck",8,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1279","Masse-Mensch","Peter Schlemihls wundersame Geschichte",2,"2014, 2015, 2016, 2017","HB"
"1280","Masse-Mensch","Von morgens bis mitternachts",3,"2014, 2015, 2016","HB"
"1281","Mathilde Möhring","Michael Kohlhaas",1,"2006, 2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, NI, SH, SN"
"1282","Mathilde Möhring","Prometheus",1,"2006, 2007","HH, NI"
"1283","Mathilde Möhring","Sprachgitter",1,"2006, 2007","HH, NI"
"1284","Mathilde Möhring","Top Dogs",1,"2006, 2007","HH, NI"
"1285","Medea","Medea. Stimmen",10,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"1286","Medea","Undine",10,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"1287","Medea","Woyzeck",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1288","Medea. Stimmen","Nachtcafé",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"1289","Medea. Stimmen","Prinz Friedrich von Homburg",3,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, NW, SN"
"1290","Medea. Stimmen","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, SN"
"1291","Medea. Stimmen","Undine",10,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"1292","Medea. Stimmen","Woyzeck",8,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1293","Mein blaues Klavier","Räuberbande",1,"2013, 2014","HH"
"1294","Mein blaues Klavier","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014","HH, NI"
"1295","Mein blaues Klavier","Ziehende Landschaft",1,"2013, 2014","HH"
"1296","Meine Emancipation","Nachts ist es leise in Teheran",1,"2021, 2022, 2023, 2024, 2025","HB"
"1297","Meine Emancipation","Tauben fliegen auf",1,"2021, 2022, 2023, 2024, 2025","HB"
"1298","Meine Emancipation","Woyzeck",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1299","Mephisto","Tod in Venedig",1,"2006","HH, SN"
"1300","Mephisto","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1301","Michael Kohlhaas","Schachnovelle",2,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"1302","Michael Kohlhaas","Tonio Kröger",1,"2007, 2009, 2010, 2011, 2012, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"1303","Michael Kohlhaas","Verbrechen",2,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"1304","Michael Kohlhaas","Woyzeck",8,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1305","Michael Kohlhaas","Zehn",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2024, 2026","HB, HE, HH, SH, SN"
"1306","Miss Sara Sampson","Nach Mitternacht",1,"2024, 2025, 2026","HB"
"1307","Miss Sara Sampson","Nachts ist es leise in Teheran",2,"2023, 2024, 2025, 2026","HB"
"1308","Miss Sara Sampson","Tauben fliegen auf",2,"2023, 2024, 2025, 2026","HB"
"1309","Mondnacht","Wünschelrute",1,"2009","NI"
"1310","Nachtcafé","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014","HH, NI"
"1311","Nachtcafé","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1312","Nachts ist es leise in Teheran","Tauben fliegen auf",3,"2023, 2024, 2025","HB"
"1313","Nachts ist es leise in Teheran","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1314","Nathan der Weise","Terror",2,"2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"1315","Nathan der Weise","Unter der Drachenwand",2,"2015, 2016, 2019, 2021, 2022, 2023, 2024, 2025","BB, BE, NI, NW, SL"
"1316","Penthesilea","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"1317","Penthesilea","Tauben im Gras",1,"2009, 2013, 2014, 2015","HH, NW"
"1318","Penthesilea","Vor Sonnenaufgang",1,"2009","HH"
"1319","Peter Schlemihls wundersame Geschichte","Von morgens bis mitternachts",2,"2014, 2015, 2016, 2017","HB"
"1320","Prinz Friedrich von Homburg","Tauben im Gras",2,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"1321","Prinz Friedrich von Homburg","Vor Sonnenaufgang",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"1322","Prinz Friedrich von Homburg","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1323","Prometheus","Sprachgitter",1,"2006","NI"
"1324","Prometheus","Top Dogs",1,"2006","NI"
"1325","Räuberbande","Schlechte Zeiten für Lyrik",2,"2007, 2013, 2014","HH, NI"
"1326","Räuberbande","Ziehende Landschaft",2,"2013, 2014","HH"
"1327","Römische Elegien","Under der linden",1,"2012, 2021","NI"
"1328","Schachnovelle","Tonio Kröger",1,"2007, 2009, 2010, 2011, 2012","SN"
"1329","Schachnovelle","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1330","Schlechte Zeiten für Lyrik","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1331","Schlechte Zeiten für Lyrik","Ziehende Landschaft",2,"2007, 2013, 2014","HH, NI"
"1332","Seeschlacht","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1333","Sprachgitter","Top Dogs",1,"2006","NI"
"1334","Tauben fliegen auf","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1335","Tauben im Gras","Vor Sonnenaufgang",1,"2009, 2013, 2014, 2015","HH, NW"
"1336","Tauben im Gras","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1337","Tod in Venedig","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1338","Tonio Kröger","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1339","Undine","Woyzeck",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1340","Unter der Drachenwand","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1341","Verbrechen","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1342","Willkommen und Abschied","Von deutscher Baukunst",1,"2010","NI"
"1343","Woyzeck","Zehn",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1344","Über das Marionettentheater","Das kunstseidene Mädchen",1,"2006, 2025, 2026","HH, NI"
"1345","Über das Marionettentheater","Der zerbrochne Krug",1,"2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1346","Über das Marionettentheater","Die Marquise von O.",1,"2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HE, HH, NI, NW"
"1347","Über das Marionettentheater","Heimsuchung",1,"2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1348","Über die Bezeichnung Emigranten","Die Leiden des jungen Werthers",2,"2006, 2008, 2010, 2013, 2014","HB, HH, NI"
"1349","Über die Bezeichnung Emigranten","Emigranten-Monolog",2,"2013, 2014","HH"
"1350","Über die Bezeichnung Emigranten","Im Kreise gelausen",2,"2013, 2014","HH"
"1351","Über die Bezeichnung Emigranten","Man frage nicht",2,"2013, 2014","HH"
