"","book1","book2","count","years","states"
"1210","Ansichten eines Clowns","Faust II",1,"2009, 2015","HH, NI"
"1211","Ansichten eines Clowns","Franziska Linkerhand",1,"2009","HH"
"1212","Ansichten eines Clowns","Frau Jenny Treibel",1,"2009, 2014, 2015, 2016","HE, HH"
"1213","Ansichten eines Clowns","Früh im Wagen",1,"2009","HH, NI"
"1214","Ansichten eines Clowns","Furor. Theater der Gegenwart",1,"2009, 2026","HH, SL"
"1215","Ansichten eines Clowns","Gehen, ging, gegangen",1,"2009, 2019","HH, NI"
"1216","Ansichten eines Clowns","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2009, 2010","HH, NI"
"1217","Ansichten eines Clowns","Halbschatten",1,"2009, 2016, 2017, 2018","HE, HH"
"1218","Ansichten eines Clowns","Hamlet",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"1219","Ansichten eines Clowns","Heeresbericht",1,"2008, 2009","HB, HH"
"1220","Ansichten eines Clowns","Heimsuchung",1,"2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1221","Ansichten eines Clowns","Heldenplatz",1,"2006, 2009","HH, SN"
"1222","Ansichten eines Clowns","Herkunft",1,"2009, 2023, 2024, 2025","HB, HH"
"1223","Ansichten eines Clowns","Herr Lehmann",1,"2009, 2010, 2011","HB, HH"
"1224","Ansichten eines Clowns","Hikikomori",1,"2009, 2020, 2021, 2022","HB, HH"
"1225","Ansichten eines Clowns","Hiob",1,"2006, 2009, 2014, 2015, 2016, 2024, 2025, 2026","HH, NW, SH, SN"
"1226","Ansichten eines Clowns","Homo faber",1,"2007, 2008, 2009, 2017, 2018","BW, HE, HH"
"1227","Ansichten eines Clowns","Hälfte des Lebens",1,"2006, 2009","HH, NI"
"1228","Ansichten eines Clowns","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2009","HH, NI"
"1229","Ansichten eines Clowns","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012","HH, SN"
"1230","Ansichten eines Clowns","Im Kreise gelausen",1,"2009, 2013, 2014","HH"
"1231","Ansichten eines Clowns","Im Westen Nichts Neues",1,"2008, 2009, 2016","HB, HH, NI"
"1232","Ansichten eines Clowns","In Stahlgewitter",1,"2009, 2016","HH, NI"
"1233","Ansichten eines Clowns","In der Strafkolonie",1,"2009, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HH, SN"
"1234","Ansichten eines Clowns","In seiner frühen Kindheit ein Garten",1,"2009, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, SN"
"1235","Ansichten eines Clowns","Ingrid Babendererde. Reifeprüfung 1953",1,"2009, 2017","HH, NI"
"1236","Ansichten eines Clowns","Iphigenie auf Tauris",1,"2006, 2007, 2009, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"1237","Ansichten eines Clowns","Irrungen, Wirrungen",1,"2009, 2010, 2011, 2012, 2013, 2018","HE, HH, NI"
"1238","Ansichten eines Clowns","Italienische Reise",1,"2009, 2021","HH, NI"
"1239","Ansichten eines Clowns","Jakob der Lügner",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, HH, SN"
"1240","Ansichten eines Clowns","Kabale und Liebe",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"1241","Ansichten eines Clowns","Kaspar Hauser Lied",1,"2007, 2009","HH, NI"
"1242","Ansichten eines Clowns","Katz und Maus",1,"2006, 2009, 2022","BB, HH, NI"
"1243","Ansichten eines Clowns","Klein Zaches genannt Zinnober",1,"2009, 2015, 2016","BB, BE, HH"
"1244","Ansichten eines Clowns","Kleiner Mann - was nun?",1,"2009, 2014, 2015, 2016, 2020","HB, HH, NI"
"1245","Ansichten eines Clowns","König Ödipus",1,"2009, 2015, 2016","HH"
"1246","Ansichten eines Clowns","Landnahme",1,"2009, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HH, SN"
"1247","Ansichten eines Clowns","Lass rauschen, Lieb, lass rauschen",1,"2009","HH, NI"
"1248","Ansichten eines Clowns","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, HH, SN"
"1249","Ansichten eines Clowns","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, HH, NI"
"1250","Ansichten eines Clowns","Leonce und Lena",1,"2009, 2010, 2024","HB, HH, NI"
"1251","Ansichten eines Clowns","Linguistik",1,"2006, 2009","HH, NI"
"1252","Ansichten eines Clowns","Lob des Lernens",1,"2009, 2011","HH, NI"
"1253","Ansichten eines Clowns","Lob des Zweifels",1,"2009, 2011","HH, NI"
"1254","Ansichten eines Clowns","Maifest",1,"2009, 2010","HH, NI"
"1255","Ansichten eines Clowns","Man frage nicht",1,"2009, 2013, 2014","HH"
"1256","Ansichten eines Clowns","Maria Magdalena",1,"2009, 2019, 2020","HH"
"1257","Ansichten eines Clowns","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1258","Ansichten eines Clowns","Mario und der Zauberer",1,"2006, 2009, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1259","Ansichten eines Clowns","Masse-Mensch",1,"2009, 2014, 2015, 2016","HB, HH"
"1260","Ansichten eines Clowns","Mathilde Möhring",1,"2006, 2007, 2009","HH, NI"
"1261","Ansichten eines Clowns","Medea",1,"2009, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HH, SN"
"1262","Ansichten eines Clowns","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, SN"
"1263","Ansichten eines Clowns","Mein blaues Klavier",1,"2009, 2014","HH"
"1264","Ansichten eines Clowns","Meine Emancipation",1,"2009, 2021, 2022, 2023","HB, HH"
"1265","Ansichten eines Clowns","Mephisto",1,"2006, 2009","HH, SN"
"1266","Ansichten eines Clowns","Michael Kohlhaas",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"1267","Ansichten eines Clowns","Miss Sara Sampson",1,"2009, 2024, 2025, 2026","HB, HH"
"1268","Ansichten eines Clowns","Mondnacht",1,"2009","HH, NI"
"1269","Ansichten eines Clowns","Mutterliebe",1,"2009, 2011","HH, NI"
"1270","Ansichten eines Clowns","Nach Mitternacht",1,"2009, 2026","HB, HH"
"1271","Ansichten eines Clowns","Nachtcafé",1,"2007, 2009","HH, NI"
"1272","Ansichten eines Clowns","Nachts ist es leise in Teheran",1,"2009, 2023, 2024, 2025","HB, HH"
"1273","Ansichten eines Clowns","Nathan der Weise",1,"2009, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, HH, NI, NW, SL"
"1274","Ansichten eines Clowns","Penthesilea",1,"2009","HH"
"1275","Ansichten eines Clowns","Peter Schlemihls wundersame Geschichte",1,"2009, 2015, 2016, 2017","HB, HH"
"1276","Ansichten eines Clowns","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"1277","Ansichten eines Clowns","Professor Unrat",1,"2008, 2009","HH"
"1278","Ansichten eines Clowns","Prometheus",1,"2006, 2009","HH, NI"
"1279","Ansichten eines Clowns","Räuberbande",1,"2009, 2013, 2014","HH"
"1280","Ansichten eines Clowns","Römische Elegien",1,"2009, 2012, 2021","HH, NI"
"1281","Ansichten eines Clowns","Schachnovelle",1,"2007, 2009","HH, SN"
"1282","Ansichten eines Clowns","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2013, 2014","HH, NI"
"1283","Ansichten eines Clowns","Seeschlacht",1,"2008, 2009","HB, HH"
"1284","Ansichten eines Clowns","Sommerhaus, später",1,"2009, 2019","HH, NW"
"1285","Ansichten eines Clowns","Sprachgitter",1,"2006, 2009","HH, NI"
"1286","Ansichten eines Clowns","Tauben fliegen auf",1,"2009, 2023, 2024, 2025","HB, HH"
"1287","Ansichten eines Clowns","Tauben im Gras",1,"2009, 2013, 2014, 2015","HH, NW"
"1288","Ansichten eines Clowns","Terror",1,"2009, 2022, 2023","HH, SL"
"1289","Ansichten eines Clowns","Tod in Venedig",1,"2006, 2009","HH, SN"
"1290","Ansichten eines Clowns","Tonio Kröger",1,"2009, 2010, 2011, 2012","HH, SN"
"1291","Ansichten eines Clowns","Top Dogs",1,"2006, 2009","HH, NI"
"1292","Ansichten eines Clowns","Transit",1,"2009, 2021, 2022","HH"
"1293","Ansichten eines Clowns","Under der linden",1,"2009, 2012","HH, NI"
"1294","Ansichten eines Clowns","Undine",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HH, SN"
"1295","Ansichten eines Clowns","Unter der Drachenwand",1,"2009, 2022, 2023, 2024, 2025","HH, NI, NW"
"1296","Ansichten eines Clowns","Verbrechen",1,"2009, 2017, 2018","HH"
"1297","Ansichten eines Clowns","Von deutscher Baukunst",1,"2009, 2010","HH, NI"
"1298","Ansichten eines Clowns","Von morgens bis mitternachts",1,"2009, 2014, 2015, 2016","HB, HH"
"1299","Ansichten eines Clowns","Vor Sonnenaufgang",1,"2009","HH"
"1300","Ansichten eines Clowns","Vor dem Fest",1,"2009, 2019, 2020","HH"
"1301","Ansichten eines Clowns","Weh dem, der aus der Reihe tanzt",1,"2009, 2021","HH, SL"
"1302","Ansichten eines Clowns","Willkommen und Abschied",1,"2009, 2010","HH, NI"
"1303","Ansichten eines Clowns","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1304","Ansichten eines Clowns","Wünschelrute",1,"2009","HH, NI"
"1305","Ansichten eines Clowns","Zehn",1,"2009, 2024, 2026","HH, SH"
"1306","Ansichten eines Clowns","Ziehende Landschaft",1,"2009, 2013, 2014","HH"
"1307","Ansichten eines Clowns","Über das Marionettentheater",1,"2009, 2026","HH, NI"
"1308","Ansichten eines Clowns","Über die Bezeichnung Emigranten",1,"2009, 2013, 2014","HH"
"1309","Ansichten eines Clowns","Über die ästetische Erziehung der Menschen in einer Reihe von Briefen",1,"2009, 2021","HH, NI"
"1310","Antigone","Appell an den Geist",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2023","BB, NI, SN"
"1311","Antigone","Aus dem Leben eines Taugenichts",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020, 2021","BB, HB, HE, HH, SN"
"1312","Antigone","Bahnwärter Thiel",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2024, 2025, 2026","BB, HH, NI, SL, SN"
"1313","Antigone","Bei den weißen Stiefmütterchen",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, NI, SN"
"1314","Antigone","Bekenntnisse des Hochstaplers Felix Krull",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2023","BB, BW, HH, NI, SN"
"1315","Antigone","Berlin Alexanderplatz",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2020","BB, HB, NI, SN"
"1316","Antigone","Blüthenstaub",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2022","BB, NI, SN"
"1317","Antigone","Brief an den Prinzen friedrich Christian II",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2021","BB, NI, SN"
"1318","Antigone","Brief des Lord Chandos",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HE, NI, NW, SN"
"1319","Antigone","Bruder Hitler",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2023","BB, NI, SN"
"1320","Antigone","Buddenbrooks",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HE, HH, NW, SN"
"1321","Antigone","Corpus Delicti",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, SL, SN"
"1322","Antigone","Dantons Tod",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018","BB, BW, HB, HH, NI, SN"
"1323","Antigone","Das Erdbeben in Chili",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, NI, SN"
"1324","Antigone","Das Feuer",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HB, SN"
"1325","Antigone","Das Göttliche",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","BB, NI, SH, SN"
"1326","Antigone","Das Haus in der Dorotheenstraße",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2019, 2020, 2021","BB, NW, SN"
"1327","Antigone","Das Marmorbild",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI, SN"
"1328","Antigone","Das Muschelessen",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HH, SN"
"1329","Antigone","Das Parfum",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018","BB, HE, SN"
"1330","Antigone","Das Schloss",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HB, SN"
"1331","Antigone","Das Schloss Dürande",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2022","BB, BE, SN"
"1332","Antigone","Das Urteil",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HE, SN"
"1333","Antigone","Das kunstseidene Mädchen",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2025, 2026","BB, HH, NI, SN"
"1334","Antigone","Der Augsburger Kreidekreis",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","BB, HB, SN"
"1335","Antigone","Der Besuch der alten Dame",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, SN"
"1336","Antigone","Der Findling",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HH, SN"
"1337","Antigone","Der Hessische Landbote",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2021, 2022, 2023, 2025","BB, HB, NI, SN"
"1338","Antigone","Der Hofmeister",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, HH, SN"
"1339","Antigone","Der Philister vor, in und nach der Geschichte",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2022","BB, NI, SN"
"1340","Antigone","Der Process",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2026","BB, HB, HE, NW, SN"
"1341","Antigone","Der Russe ist einer, der Birken liebt",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2023, 2024, 2025","BB, HB, SN"
"1342","Antigone","Der Sandmann",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","BB, HB, HE, NW, SN"
