"","book1","book2","count","years","states"
"1777","Das Erdbeben in Chili","Mondnacht",1,"2009, 2011","NI"
"1778","Das Erdbeben in Chili","Mutterliebe",1,"2011","NI"
"1779","Das Erdbeben in Chili","Nachtcafé",1,"2007, 2011","NI"
"1780","Das Erdbeben in Chili","Nathan der Weise",1,"2011, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"1781","Das Erdbeben in Chili","Prometheus",1,"2006, 2011","NI"
"1782","Das Erdbeben in Chili","Römische Elegien",1,"2011, 2012, 2021","NI"
"1783","Das Erdbeben in Chili","Schlechte Zeiten für Lyrik",1,"2007, 2011, 2013, 2014","HH, NI"
"1784","Das Erdbeben in Chili","Sprachgitter",1,"2006, 2011","NI"
"1785","Das Erdbeben in Chili","Top Dogs",1,"2006, 2011","NI"
"1786","Das Erdbeben in Chili","Under der linden",1,"2011, 2012","NI"
"1787","Das Erdbeben in Chili","Unter der Drachenwand",1,"2011, 2022, 2023, 2024, 2025","NI, NW"
"1788","Das Erdbeben in Chili","Von deutscher Baukunst",1,"2010, 2011","NI"
"1789","Das Erdbeben in Chili","Willkommen und Abschied",1,"2010, 2011","NI"
"1790","Das Erdbeben in Chili","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1791","Das Erdbeben in Chili","Wünschelrute",1,"2009, 2011","NI"
"1792","Das Feuer","Das Schloss",1,"2008, 2009, 2014, 2015, 2016","HB"
"1793","Das Feuer","Der Augsburger Kreidekreis",1,"2008, 2009, 2017, 2018, 2019","HB"
"1794","Das Feuer","Der Hessische Landbote",1,"2008, 2009, 2021, 2022, 2023, 2025","HB, NI"
"1795","Das Feuer","Der Process",1,"2008, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2026","HB, HE, NW, SN"
"1796","Das Feuer","Der Russe ist einer, der Birken liebt",1,"2008, 2009, 2023, 2024, 2025","HB"
"1797","Das Feuer","Der Sandmann",1,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NW, SN"
"1798","Das Feuer","Der gute Mensch von Sezuan",1,"2008, 2009, 2017, 2018, 2019","HB"
"1799","Das Feuer","Der zerbrochne Krug",1,"2008, 2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1800","Das Feuer","Deutschland. Ein Wintermärchen",1,"2006, 2008, 2009, 2017, 2018, 2021, 2022, 2023","HB, HH"
"1801","Das Feuer","Die Dreigroschenoper",1,"2008, 2009, 2017, 2018, 2019","HB"
"1802","Das Feuer","Die Furcht vor der Freiheit",1,"2008, 2009, 2025, 2026","HB"
"1803","Das Feuer","Die Kindermörderin",1,"2008, 2009","HB"
"1804","Das Feuer","Die Leiden des jungen Werthers",1,"2006, 2008, 2009, 2010, 2013, 2014","HB, HH, NI"
"1805","Das Feuer","Die Soldaten",1,"2008, 2009, 2010","HB, HH"
"1806","Das Feuer","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"1807","Das Feuer","Die heilige Johanna der Schlachthöfe",1,"2008, 2009, 2016, 2017, 2018, 2019","HB, HE"
"1808","Das Feuer","Die letzten Tage der Menschheit",1,"2008, 2009","HB"
"1809","Das Feuer","Die unwürdige Greisin",1,"2008, 2009, 2017, 2018, 2019","HB"
"1810","Das Feuer","Emilia Galotti",1,"2007, 2008, 2009, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"1811","Das Feuer","Faserland",1,"2008, 2009, 2010, 2011, 2013","HB, NI"
"1812","Das Feuer","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1813","Das Feuer","Heeresbericht",1,"2008, 2009","HB"
"1814","Das Feuer","Heimsuchung",1,"2008, 2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1815","Das Feuer","Herkunft",1,"2008, 2009, 2023, 2024, 2025","HB"
"1816","Das Feuer","Herr Lehmann",1,"2008, 2009, 2010, 2011","HB"
"1817","Das Feuer","Hikikomori",1,"2008, 2009, 2020, 2021, 2022","HB"
"1818","Das Feuer","Im Westen Nichts Neues",1,"2008, 2009, 2016","HB, NI"
"1819","Das Feuer","In der Strafkolonie",1,"2008, 2009, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, SN"
"1820","Das Feuer","Iphigenie auf Tauris",1,"2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"1821","Das Feuer","Jakob der Lügner",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, SN"
"1822","Das Feuer","Kabale und Liebe",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"1823","Das Feuer","Kleiner Mann - was nun?",1,"2008, 2009, 2014, 2015, 2016, 2020","HB, NI"
"1824","Das Feuer","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"1825","Das Feuer","Leonce und Lena",1,"2008, 2009, 2010, 2024","HB, NI"
"1826","Das Feuer","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"1827","Das Feuer","Mario und der Zauberer",1,"2006, 2008, 2009, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1828","Das Feuer","Masse-Mensch",1,"2008, 2009, 2014, 2015, 2016","HB"
"1829","Das Feuer","Meine Emancipation",1,"2008, 2009, 2021, 2022, 2023","HB"
"1830","Das Feuer","Michael Kohlhaas",1,"2007, 2008, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"1831","Das Feuer","Miss Sara Sampson",1,"2008, 2009, 2024, 2025, 2026","HB"
"1832","Das Feuer","Nach Mitternacht",1,"2008, 2009, 2026","HB"
"1833","Das Feuer","Nachts ist es leise in Teheran",1,"2008, 2009, 2023, 2024, 2025","HB"
"1834","Das Feuer","Peter Schlemihls wundersame Geschichte",1,"2008, 2009, 2015, 2016, 2017","HB"
"1835","Das Feuer","Seeschlacht",1,"2008, 2009","HB"
"1836","Das Feuer","Tauben fliegen auf",1,"2008, 2009, 2023, 2024, 2025","HB"
"1837","Das Feuer","Von morgens bis mitternachts",1,"2008, 2009, 2014, 2015, 2016","HB"
"1838","Das Feuer","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1839","Das Göttliche","Das Marmorbild",1,"2006, 2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HE, NI, SH"
"1840","Das Göttliche","Das kunstseidene Mädchen",1,"2006, 2023, 2024, 2025, 2026","HH, NI, SH"
"1841","Das Göttliche","Der Hessische Landbote",1,"2006, 2021, 2022, 2023, 2024, 2025, 2026","HB, NI, SH"
"1842","Das Göttliche","Der Philister vor, in und nach der Geschichte",1,"2006, 2022, 2023, 2024, 2025, 2026","NI, SH"
"1843","Das Göttliche","Der Spinnerin Nachtlied",1,"2006, 2009, 2012, 2023, 2024, 2025, 2026","NI, SH"
"1844","Das Göttliche","Der Untertan",1,"2006, 2023, 2024, 2025, 2026","HH, NI, SH"
"1845","Das Göttliche","Der Verschollene",1,"2006, 2015, 2016, 2023, 2024, 2025, 2026","BW, HH, NI, SH"
"1846","Das Göttliche","Der Zauberlehrling",1,"2006, 2011, 2023, 2024, 2025, 2026","NI, SH"
"1847","Das Göttliche","Der ewige Spießer",1,"2006, 2023, 2024, 2025, 2026","NI, SH"
"1848","Das Göttliche","Der goldne Topf",1,"2006, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, NI, SH"
"1849","Das Göttliche","Der zerbrochne Krug",2,"2006, 2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1850","Das Göttliche","Die Horen",1,"2006, 2021, 2023, 2024, 2025, 2026","NI, SH"
"1851","Das Göttliche","Die Leiden des jungen Werthers",1,"2006, 2008, 2010, 2013, 2014, 2023, 2024, 2025, 2026","HB, HH, NI, SH"
"1852","Das Göttliche","Die Marquise von O.",1,"2006, 2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HE, HH, NI, NW, SH"
"1853","Das Göttliche","Die Physiker",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HE, NI, SH, SN"
"1854","Das Göttliche","Die Ratten",1,"2006, 2009, 2010, 2023, 2024, 2025, 2026","NI, SH"
"1855","Das Göttliche","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HB, HE, NI, NW, SH, SN"
"1856","Das Göttliche","Don Karlos: Infant von Spanien",1,"2006, 2007, 2008, 2011, 2012, 2023, 2024, 2025, 2026","HE, HH, NI, SH"
"1857","Das Göttliche","Effi Briest",1,"2006, 2007, 2008, 2023, 2024, 2025, 2026","HE, HH, NI, SH, SN"
"1858","Das Göttliche","Ein Volksfeind",1,"2006, 2011, 2023, 2024, 2025, 2026","NI, SH"
"1859","Das Göttliche","Ein Wort",1,"2006, 2007, 2023, 2024, 2025, 2026","NI, SH"
"1860","Das Göttliche","Ein apokalyptisches Fragment",1,"2006, 2009, 2023, 2024, 2025, 2026","NI, SH"
"1861","Das Göttliche","Entdeckung an einer jungen Frau",1,"2006, 2012, 2023, 2024, 2025, 2026","NI, SH"
"1862","Das Göttliche","Erstes Leid",1,"2006, 2014, 2023, 2024, 2025, 2026","NI, SH"
"1863","Das Göttliche","Fabian. Die Geschichte eines Moralisten",1,"2006, 2020, 2023, 2024, 2025, 2026","NI, SH"
"1864","Das Göttliche","Faserland",1,"2006, 2010, 2011, 2013, 2023, 2024, 2025, 2026","HB, NI, SH"
"1865","Das Göttliche","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH, SL, SN"
"1866","Das Göttliche","Faust II",1,"2006, 2015, 2023, 2024, 2025, 2026","NI, SH"
"1867","Das Göttliche","Früh im Wagen",1,"2006, 2009, 2023, 2024, 2025, 2026","NI, SH"
"1868","Das Göttliche","Gehen, ging, gegangen",1,"2006, 2019, 2023, 2024, 2025, 2026","NI, SH"
"1869","Das Göttliche","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2006, 2009, 2010, 2023, 2024, 2025, 2026","NI, SH"
"1870","Das Göttliche","Heimsuchung",2,"2006, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1871","Das Göttliche","Hiob",1,"2006, 2014, 2015, 2016, 2023, 2024, 2025, 2026","NI, NW, SH, SN"
"1872","Das Göttliche","Hälfte des Lebens",1,"2006, 2023, 2024, 2025, 2026","NI, SH"
"1873","Das Göttliche","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2023, 2024, 2025, 2026","NI, SH"
"1874","Das Göttliche","Im Westen Nichts Neues",1,"2006, 2008, 2009, 2016, 2023, 2024, 2025, 2026","HB, NI, SH"
"1875","Das Göttliche","In Stahlgewitter",1,"2006, 2016, 2023, 2024, 2025, 2026","NI, SH"
"1876","Das Göttliche","Ingrid Babendererde. Reifeprüfung 1953",1,"2006, 2017, 2023, 2024, 2025, 2026","NI, SH"
"1877","Das Göttliche","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HH, NI, NW, SH"
"1878","Das Göttliche","Irrungen, Wirrungen",1,"2006, 2009, 2010, 2011, 2012, 2013, 2018, 2023, 2024, 2025, 2026","HE, NI, SH"
"1879","Das Göttliche","Italienische Reise",1,"2006, 2021, 2023, 2024, 2025, 2026","NI, SH"
"1880","Das Göttliche","Kabale und Liebe",2,"2006, 2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"1881","Das Göttliche","Kaspar Hauser Lied",1,"2006, 2007, 2023, 2024, 2025, 2026","NI, SH"
"1882","Das Göttliche","Katz und Maus",1,"2006, 2022, 2023, 2024, 2025, 2026","BB, HH, NI, SH"
"1883","Das Göttliche","Kleiner Mann - was nun?",1,"2006, 2014, 2015, 2016, 2020, 2023, 2024, 2025, 2026","HB, NI, SH"
"1884","Das Göttliche","Lass rauschen, Lieb, lass rauschen",1,"2006, 2009, 2023, 2024, 2025, 2026","NI, SH"
"1885","Das Göttliche","Lenz",1,"2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2023, 2024, 2025, 2026","HB, HE, NI, SH"
"1886","Das Göttliche","Leonce und Lena",1,"2006, 2009, 2010, 2023, 2024, 2025, 2026","HB, NI, SH"
"1887","Das Göttliche","Linguistik",1,"2006, 2023, 2024, 2025, 2026","NI, SH"
"1888","Das Göttliche","Lob des Lernens",1,"2006, 2011, 2023, 2024, 2025, 2026","NI, SH"
"1889","Das Göttliche","Lob des Zweifels",1,"2006, 2011, 2023, 2024, 2025, 2026","NI, SH"
"1890","Das Göttliche","Maifest",1,"2006, 2010, 2023, 2024, 2025, 2026","NI, SH"
"1891","Das Göttliche","Maria Stuart",1,"2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, NI, SH, SN"
"1892","Das Göttliche","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SH, SN"
"1893","Das Göttliche","Mathilde Möhring",1,"2006, 2007, 2023, 2024, 2025, 2026","HH, NI, SH"
"1894","Das Göttliche","Medea. Stimmen",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SH, SN"
"1895","Das Göttliche","Michael Kohlhaas",1,"2006, 2007, 2009, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HB, HE, HH, NI, SH, SN"
"1896","Das Göttliche","Mondnacht",1,"2006, 2009, 2023, 2024, 2025, 2026","NI, SH"
"1897","Das Göttliche","Mutterliebe",1,"2006, 2011, 2023, 2024, 2025, 2026","NI, SH"
"1898","Das Göttliche","Nachtcafé",1,"2006, 2007, 2023, 2024, 2025, 2026","NI, SH"
"1899","Das Göttliche","Nathan der Weise",1,"2006, 2015, 2016, 2019, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, NI, NW, SH, SL"
"1900","Das Göttliche","Prometheus",1,"2006, 2023, 2024, 2025, 2026","NI, SH"
"1901","Das Göttliche","Römische Elegien",1,"2006, 2012, 2021, 2023, 2024, 2025, 2026","NI, SH"
"1902","Das Göttliche","Schlechte Zeiten für Lyrik",1,"2006, 2007, 2013, 2014, 2023, 2024, 2025, 2026","HH, NI, SH"
"1903","Das Göttliche","Sprachgitter",1,"2006, 2023, 2024, 2025, 2026","NI, SH"
"1904","Das Göttliche","Top Dogs",1,"2006, 2023, 2024, 2025, 2026","NI, SH"
"1905","Das Göttliche","Under der linden",1,"2006, 2012, 2023, 2024, 2025, 2026","NI, SH"
"1906","Das Göttliche","Unter der Drachenwand",1,"2006, 2022, 2023, 2024, 2025, 2026","NI, NW, SH"
"1907","Das Göttliche","Von deutscher Baukunst",1,"2006, 2010, 2023, 2024, 2025, 2026","NI, SH"
"1908","Das Göttliche","Willkommen und Abschied",1,"2006, 2010, 2023, 2024, 2025, 2026","NI, SH"
"1909","Das Göttliche","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1910","Das Göttliche","Wünschelrute",1,"2006, 2009, 2023, 2024, 2025, 2026","NI, SH"
"1911","Das Göttliche","Zehn",1,"2006, 2023, 2024, 2025, 2026","NI, SH"
"1912","Das Haus in der Dorotheenstraße","Der Process",1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, NW, SN"
"1913","Das Haus in der Dorotheenstraße","Der Sandmann",1,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NW, SN"
"1914","Das Haus in der Dorotheenstraße","Der Trafikant",1,"2019, 2020, 2021, 2022, 2023, 2024, 2025","BW, NW"
"1915","Das Haus in der Dorotheenstraße","Der zerbrochne Krug",1,"2015, 2016, 2019, 2020, 2021, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1916","Das Haus in der Dorotheenstraße","Die Marquise von O.",1,"2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HE, HH, NI, NW"
"1917","Das Haus in der Dorotheenstraße","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"1918","Das Haus in der Dorotheenstraße","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"1919","Das Haus in der Dorotheenstraße","Heimsuchung",1,"2019, 2020, 2021, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1920","Das Haus in der Dorotheenstraße","Hiob",1,"2006, 2014, 2015, 2016, 2019, 2020, 2021, 2024, 2025, 2026","NW, SH, SN"
"1921","Das Haus in der Dorotheenstraße","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2019, 2020, 2021, 2022","BB, BE, HB, HH, NI, NW"
"1922","Das Haus in der Dorotheenstraße","Kabale und Liebe",1,"2007, 2008, 2013, 2014, 2015, 2016, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"1923","Das Haus in der Dorotheenstraße","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"1924","Das Haus in der Dorotheenstraße","Nathan der Weise",1,"2015, 2016, 2019, 2020, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"1925","Das Haus in der Dorotheenstraße","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HE, HH, NW"
"1926","Das Haus in der Dorotheenstraße","Sommerhaus, später",1,"2019, 2020, 2021","NW"
"1927","Das Haus in der Dorotheenstraße","Tauben im Gras",1,"2009, 2013, 2014, 2015, 2019, 2020, 2021","HH, NW"
"1928","Das Haus in der Dorotheenstraße","Unter der Drachenwand",1,"2019, 2020, 2021, 2022, 2023, 2024, 2025","NI, NW"
"1929","Das Haus in der Dorotheenstraße","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"1930","Das Marmorbild","Das Parfum",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1931","Das Marmorbild","Das Schloss Dürande",2,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1932","Das Marmorbild","Das Urteil",1,"2007, 2008, 2009, 2011, 2012, 2013, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1933","Das Marmorbild","Der Hessische Landbote",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HB, HE, NI"
"1934","Das Marmorbild","Der Philister vor, in und nach der Geschichte",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1935","Das Marmorbild","Der Process",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, NI, NW, SN"
"1936","Das Marmorbild","Der Sandmann",1,"2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, NI, NW, SN"
"1937","Das Marmorbild","Der Spinnerin Nachtlied",1,"2007, 2008, 2009, 2012, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1938","Das Marmorbild","Der Steppenwolf",1,"2007, 2008, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI, SN"
"1939","Das Marmorbild","Der Trafikant",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI, NW"
"1940","Das Marmorbild","Der Untertan",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, HH, NI"
"1941","Das Marmorbild","Der Verlorene",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1942","Das Marmorbild","Der Verschollene",1,"2007, 2008, 2009, 2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HE, HH, NI, SH"
"1943","Das Marmorbild","Der Vorleser",1,"2006, 2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI, SN"
"1944","Das Marmorbild","Der Zauberlehrling",1,"2007, 2008, 2009, 2011, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1945","Das Marmorbild","Der ewige Spießer",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1946","Das Marmorbild","Der goldne Topf",2,"2007, 2008, 2009, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1947","Das Marmorbild","Der gute Gott von Manhattan",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1948","Das Marmorbild","Der zerbrochne Krug",5,"2007, 2008, 2009, 2015, 2016, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"1949","Das Marmorbild","Die Blechtrommel",1,"2006, 2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1950","Das Marmorbild","Die Horen",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1951","Das Marmorbild","Die Jungfrau von Orleans",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1952","Das Marmorbild","Die Leiden des jungen Werthers",1,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HB, HE, HH, NI"
"1953","Das Marmorbild","Die Marquise von O.",2,"2007, 2008, 2009, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HE, HH, NI, NW"
"1954","Das Marmorbild","Die Physiker",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI, SN"
"1955","Das Marmorbild","Die Ratten",1,"2007, 2008, 2009, 2010, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1956","Das Marmorbild","Die Verwandlung",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HB, HE, NI, NW, SN"
"1957","Das Marmorbild","Die heilige Johanna der Schlachthöfe",1,"2007, 2008, 2009, 2016, 2017, 2018, 2019, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HB, HE, NI"
"1958","Das Marmorbild","Don Karlos: Infant von Spanien",2,"2006, 2007, 2008, 2009, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, HH, NI"
"1959","Das Marmorbild","Effi Briest",1,"2006, 2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HE, HH, NI, SH, SN"
"1960","Das Marmorbild","Ein Volksfeind",1,"2007, 2008, 2009, 2011, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1961","Das Marmorbild","Ein Wort",1,"2006, 2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1962","Das Marmorbild","Ein apokalyptisches Fragment",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1963","Das Marmorbild","Entdeckung an einer jungen Frau",1,"2007, 2008, 2009, 2012, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1964","Das Marmorbild","Erstes Leid",1,"2007, 2008, 2009, 2014, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1965","Das Marmorbild","Fabian. Die Geschichte eines Moralisten",1,"2007, 2008, 2009, 2020, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1966","Das Marmorbild","Faserland",1,"2007, 2008, 2009, 2010, 2011, 2013, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HB, HE, NI"
"1967","Das Marmorbild","Faust I",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SL, SN"
"1968","Das Marmorbild","Faust II",1,"2007, 2008, 2009, 2015, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1969","Das Marmorbild","Frau Jenny Treibel",1,"2007, 2008, 2009, 2014, 2015, 2016, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"1970","Das Marmorbild","Früh im Wagen",1,"2007, 2008, 2009, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
